id,distributor_id,country_id,location_id,transactions,gross_margin,date
584,37,2,134,267207,"$326.406.454,40",22/01/2024
5894,742,1,209,552830,"$307.407.212,00",12/01/2024
7663,653,1,187,199197,"$691.967.082,00",02/01/2024
1052,11,1,269,310186,"$227.265.365,00",11/02/2024
1652,682,1,543,513261,"$389.358.521,90",29/02/2024
523,3,1,458,557829,"$962.786.467,60",14/02/2024
1829,860,3,519,359377,"$309.995.475,10",07/03/2024
8330,447,5,152,478267,"$726.305.334,50",02/03/2024
1118,67,1,489,212081,"$189.988.980,90",12/04/2024
9811,272,5,152,535649,"$339.117.869,20",18/01/2024
4719,1398,1,411,207023,"$805.861.757,20",26/01/2024
2661,579,1,411,272281,"$658.015.528,50",03/02/2024
2146,215,1,135,245971,"$213.513.884,60",26/04/2024
9531,1305,2,302,516736,"$781.600.102,10",28/04/2024
10355,860,3,519,359377,"$309.995.475,10",07/03/2024
8082,1337,1,421,272320,"$693.298.708,90",05/01/2024
4889,1726,1,528,192438,"$584.552.726,90",02/02/2024
3376,1090,1,229,407100,"$710.834.856,30",07/03/2024
2561,332,1,1,390783,"$199.856.842,80",12/04/2024
1738,892,1,323,168468,"$928.175.491,80",17/01/2024
4961,1699,1,454,495330,"$504.367.278,40",31/01/2024
2008,1637,2,367,455832,"$420.148.289,60",23/03/2024
5756,257,1,555,347976,"$700.901.460,30",12/04/2024
2880,1698,1,123,199225,"$889.671.768,00",18/04/2024
4375,343,1,424,444812,"$870.979.237,30",29/03/2024
770,44,1,68,179604,"$306.397.496,40",17/03/2024
1675,1091,1,58,392980,"$615.917.596,10",23/04/2024
9610,296,5,109,275949,"$228.479.028,50",30/03/2024
5360,476,1,231,392014,"$555.488.770,10",08/03/2024
409,35,1,453,475108,"$512.679.800,50",07/04/2024
755,51,2,89,531955,"$683.503.552,00",06/04/2024
5136,459,1,196,291220,"$571.159.640,70",01/04/2024
1868,1450,1,110,233457,"$926.240.329,00",09/01/2024
9840,1153,1,224,319185,"$366.651.992,10",27/03/2024
6254,918,1,251,523097,"$778.708.282,80",12/01/2024
7104,685,1,147,312306,"$268.739.133,30",15/03/2024
8312,1573,4,222,373294,"$750.486.416,80",13/04/2024
2309,1007,1,343,157867,"$388.440.251,60",17/01/2024
3043,1156,1,319,308627,"$406.296.918,00",12/02/2024
1661,1243,1,13,446146,"$266.436.581,30",29/02/2024
1857,344,2,384,502860,"$776.289.230,60",28/03/2024
6779,1327,2,295,461527,"$908.805.114,40",08/03/2024
2047,879,1,273,271303,"$330.103.257,40",30/01/2024
202,100,2,353,352055,"$453.115.729,90",18/04/2024
1697,237,1,337,165568,"$363.166.826,20",09/03/2024
3830,181,1,516,370865,"$654.409.100,70",21/02/2024
1688,1059,2,119,346204,"$261.050.279,70",29/01/2024
5578,1347,4,118,213271,"$879.487.002,80",16/01/2024
1923,1294,1,359,445993,"$487.811.815,50",
10292,860,3,519,359377,"$309.995.475,10",07/03/2024
10257,384,1,213,206186,"$777.504.737,60",07/04/2024
1670,411,1,182,525617,"$904.463.500,30",05/01/2024
6049,387,1,127,405893,"$580.674.200,00",04/02/2024
5656,1698,1,123,411006,"$321.198.162,30",03/01/2024
9639,1322,5,253,320074,"$665.408.634,70",17/02/2024
2524,772,1,237,168504,"$563.494.033,50",28/03/2024
6968,1663,1,407,229383,"$655.021.688,20",06/01/2024
1630,1296,1,28,520446,"$431.038.745,50",27/03/2024
7063,302,1,32,492835,"$386.689.627,30",26/01/2024
8282,1415,2,353,333382,"$284.994.997,00",07/01/2024
7964,1725,1,272,343497,"$686.690.447,60",17/01/2024
956,12,1,28,362723,"$954.161.608,30",03/02/2024
3573,285,1,290,259052,"$839.832.192,60",10/04/2024
9400,1016,6,475,192655,"$859.511.262,80",06/03/2024
8390,1113,1,469,551274,"$333.711.673,30",27/01/2024
5711,29,3,169,263609,"$260.825.297,60",15/04/2024
4059,1152,1,563,189238,"$169.960.490,30",23/03/2024
9832,921,6,211,244692,"$533.958.718,10",04/02/2024
5231,561,1,455,161045,"$325.109.803,90",01/03/2024
3085,1049,2,480,517191,"$536.007.322,90",19/04/2024
3221,266,5,186,443320,"$984.672.142,70",25/02/2024
656,94,2,325,500560,"$684.791.518,30",30/03/2024
10138,839,2,225,481501,"$855.404.260,00",04/01/2024
7201,1191,1,290,501495,"$535.548.684,70",06/02/2024
4232,1446,1,453,430440,"$574.442.269,20",06/02/2024
6889,1578,2,85,365301,"$255.618.462,10",24/02/2024
10396,860,3,519,359377,"$309.995.475,10",07/03/2024
7230,725,1,371,422651,"$837.869.267,10",18/01/2024
8155,1519,2,340,370914,"$313.465.879,00",25/01/2024
5930,1042,1,365,490400,"$908.389.119,60",27/01/2024
4257,570,1,527,204770,"$160.796.980,50",23/04/2024
3699,754,2,192,315143,"$746.118.213,70",20/03/2024
3058,1337,1,421,307491,"$595.670.488,30",04/04/2024
4109,970,2,84,498504,"$403.891.844,10",21/03/2024
5518,1247,2,258,455813,"$602.607.277,00",12/02/2024
10253,342,1,513,526359,"$438.031.435,30",09/01/2024
1296,29,3,169,323599,"$197.465.935,20",25/03/2024
3616,896,1,120,548460,"$292.746.752,00",29/04/2024
7271,1584,1,411,219602,"$218.680.216,50",18/01/2024
7632,785,5,152,320456,"$150.862.677,40",14/02/2024
5950,606,1,326,294927,"$673.495.585,50",19/02/2024
5718,1027,1,32,317350,"$340.217.949,00",04/03/2024
7116,1376,2,265,251786,"$464.573.292,50",23/03/2024
5691,1426,4,99,311156,"$734.648.245,70",25/01/2024
7169,116,2,350,176268,"$468.678.741,30",04/04/2024
3682,420,1,301,446417,"$984.440.417,20",27/03/2024
10341,860,3,519,359377,"$309.995.475,10",07/03/2024
8023,629,2,178,452853,"$507.295.883,30",01/02/2024
7222,378,3,112,207606,"$356.677.215,70",18/03/2024
8411,74,1,197,480856,"$919.978.245,70",23/03/2024
3941,833,1,257,503929,"$285.977.778,40",20/02/2024
3243,804,1,397,397658,"$537.699.693,90",20/02/2024
3454,1039,1,6,303180,"$643.450.806,20",03/03/2024
9482,1258,2,59,488544,"$721.055.656,10",16/03/2024
9293,386,2,17,450595,"$507.815.900,30",03/04/2024
2275,1589,1,319,234621,"$877.424.206,00",13/04/2024
8157,272,5,152,470977,"$892.535.325,00",11/04/2024
6475,63,2,35,541965,"$849.009.380,50",24/04/2024
9175,288,1,556,557694,"$759.827.795,50",11/03/2024
9865,1425,1,47,271949,"$744.388.643,50",
5707,1026,1,413,211435,"$491.543.631,20",16/04/2024
1108,21,2,158,466668,"$184.118.301,50",26/01/2024
9173,1391,2,428,349169,"$578.650.847,60",07/02/2024
8849,577,1,476,267299,"$289.289.345,40",20/02/2024
8706,345,1,29,457475,"$645.596.206,70",09/03/2024
47,25,1,86,538056,"$957.846.233,80",30/03/2024
5898,223,1,474,313302,"$329.784.791,40",12/01/2024
6270,340,6,436,343331,"$361.131.155,80",12/01/2024
2260,1383,1,479,294095,"$171.220.838,50",24/01/2024
4171,106,1,442,193334,"$625.912.748,30",26/01/2024
4801,1082,2,255,168537,"$929.449.780,80",02/02/2024
5065,1076,4,118,453513,"$309.269.618,80",01/04/2024
558,52,2,515,508663,"$612.210.253,80",06/03/2024
1529,642,1,7,520690,"$861.734.093,30",13/04/2024
828,8,1,137,175564,"$536.750.852,40",07/02/2024
10347,860,3,519,359377,"$309.995.475,10",07/03/2024
7869,1367,6,390,405002,"$604.007.280,70",25/02/2024
7836,1352,2,163,161060,"$856.948.599,10",27/02/2024
3442,1562,1,273,215703,"$542.489.461,00",02/03/2024
10059,940,1,201,508612,"$520.281.295,70",13/04/2024
7022,481,1,247,265478,"$311.747.422,70",21/03/2024
4202,802,2,50,264859,"$608.386.683,30",17/02/2024
7959,1266,1,269,175923,"$165.858.503,30",12/03/2024
273,87,1,45,167824,"$934.953.775,80",
837,82,1,498,403945,"$699.445.003,50",17/03/2024
8419,709,1,207,187661,"$838.431.214,60",21/03/2024
3144,842,4,330,328123,"$235.889.924,00",20/01/2024
8586,1151,2,464,175005,"$699.706.876,30",25/04/2024
1644,858,1,234,188980,"$632.693.881,80",04/02/2024
1239,94,2,325,494300,"$630.350.135,80",16/03/2024
10540,860,3,519,359377,"$309.995.475,10",07/03/2024
471,50,1,531,244740,"$947.683.178,00",08/01/2024
9623,962,1,479,201613,"$485.808.880,40",05/02/2024
4758,23,1,459,180514,"$466.066.585,50",31/03/2024
871,44,1,68,255875,"$797.266.251,30",15/04/2024
5280,462,1,556,180767,"$935.578.474,30",05/04/2024
193,50,1,531,225771,"$669.274.387,80",11/03/2024
353,45,2,67,229760,"$376.402.571,10",26/01/2024
9934,858,1,234,188980,"$632.693.881,80",04/02/2024
9379,1029,1,510,188699,"$942.768.180,30",
194,82,1,498,310389,"$727.266.667,20",09/02/2024
2559,1516,1,336,158793,"$424.517.782,40",10/04/2024
5443,1553,3,523,510439,"$169.032.236,80",29/02/2024
5972,475,2,117,351079,"$949.099.010,00",16/03/2024
2641,1288,1,433,553904,"$253.800.952,50",25/04/2024
4856,756,1,508,441407,"$658.865.851,90",22/03/2024
938,2,2,283,433114,"$494.381.905,90",13/01/2024
9004,913,1,124,185455,"$199.802.788,40",15/02/2024
1818,1490,1,115,355252,"$542.363.474,80",24/01/2024
7817,1167,1,482,419569,"$410.003.740,10",11/03/2024
8335,336,1,81,334404,"$861.135.176,80",21/04/2024
5105,1049,2,480,454279,"$345.257.927,50",04/03/2024
5584,91,1,61,525932,"$770.006.191,60",13/01/2024
6745,701,1,389,198657,"$719.789.694,70",03/02/2024
1533,292,1,557,330929,"$320.598.179,20",12/04/2024
605,57,4,346,156765,"$509.379.797,10",21/04/2024
6455,1319,2,423,250785,"$428.454.470,80",02/03/2024
6332,37,2,134,223094,"$944.470.759,00",07/04/2024
5488,1019,1,451,474338,"$838.331.904,80",31/01/2024
5074,279,1,527,476698,"$343.559.219,30",18/04/2024
9253,403,1,249,166359,"$713.294.209,40",01/04/2024
173,80,4,317,288768,"$505.811.871,10",31/03/2024
2851,958,1,13,164573,"$261.620.175,70",19/03/2024
252,22,2,444,463260,"$259.569.442,70",10/04/2024
9384,390,1,136,198211,"$456.530.163,50",20/01/2024
2326,1507,2,373,363189,"$916.955.053,40",02/02/2024
9443,1434,4,284,255957,"$643.421.116,40",14/02/2024
2906,1020,5,539,209225,"$258.102.737,10",04/01/2024
5808,1413,6,436,360760,"$751.720.075,70",29/01/2024
1126,26,5,279,166955,"$957.091.152,60",02/03/2024
1723,1181,1,541,301159,"$512.461.858,60",03/02/2024
2312,451,1,379,461619,"$273.220.713,20",16/03/2024
7927,843,1,405,511633,"$492.659.956,80",12/03/2024
7890,1127,2,178,251711,"$262.822.414,80",05/01/2024
8623,1406,1,557,488712,"$256.977.577,60",16/01/2024
8130,294,1,511,372328,"$498.517.035,80",27/03/2024
9216,884,2,324,325645,"$330.120.200,30",26/03/2024
1368,1258,2,59,455929,"$844.481.414,20",23/03/2024
3707,599,2,202,250718,"$527.150.547,80",11/02/2024
10235,307,1,34,347468,"$939.575.878,60",09/02/2024
3204,612,2,466,357737,"$797.029.091,60",22/03/2024
2915,678,1,546,251090,"$749.611.152,00",19/02/2024
8069,1469,1,496,340127,"$676.468.634,50",13/01/2024
367,25,1,86,466950,"$456.291.889,60",09/02/2024
6789,1039,1,6,242344,"$643.342.718,80",07/04/2024
2328,1241,1,449,561987,"$684.044.768,90",21/02/2024
427,3,1,458,210437,"$262.378.259,30",09/04/2024
618,18,5,364,402158,"$439.711.494,30",26/01/2024
1687,677,1,431,176702,"$878.646.023,10",24/03/2024
4033,1698,1,123,455585,"$598.691.000,80",23/03/2024
8220,1040,1,106,161791,"$500.350.200,80",10/01/2024
1715,1156,1,319,175188,"$348.780.340,40",04/01/2024
6131,580,2,384,266705,"$176.471.279,60",22/04/2024
5846,155,1,391,287264,"$200.906.080,50",04/02/2024
3630,973,1,536,503638,"$554.106.115,10",23/04/2024
2033,1441,2,117,391139,"$345.161.637,80",09/03/2024
4496,810,1,86,241572,"$288.816.627,40",09/02/2024
1936,459,1,196,561689,"$742.110.887,50",14/03/2024
1086,96,1,5,375335,"$498.620.153,40",05/02/2024
8385,213,1,379,310782,"$302.344.209,60",27/02/2024
3348,1328,1,294,227325,"$199.653.800,50",12/04/2024
9773,737,6,372,215031,"$940.747.735,30",23/01/2024
8132,793,2,494,219148,"$889.334.158,30",02/03/2024
7997,1427,1,533,374091,"$663.968.853,20",19/01/2024
4347,160,2,179,257360,"$716.018.664,90",27/01/2024
1539,1275,5,369,390867,"$207.878.307,70",20/03/2024
1222,82,1,498,261613,"$944.634.987,60",24/02/2024
3001,842,4,330,360262,"$716.246.100,30",26/02/2024
3657,928,1,267,216901,"$649.223.376,30",09/01/2024
10176,647,2,167,464447,"$246.449.025,90",01/04/2024
1721,1253,2,368,233533,"$935.816.744,50",28/04/2024
6394,1253,2,368,259603,"$499.873.795,80",08/02/2024
9862,1592,5,279,250543,"$605.325.457,90",04/03/2024
4629,623,2,17,331345,"$290.212.140,10",09/03/2024
8072,1381,2,410,440769,"$782.279.424,50",03/04/2024
1524,617,1,41,317180,"$453.682.285,50",31/01/2024
1858,261,1,31,297662,"$901.849.164,10",09/02/2024
5585,913,1,124,412786,"$595.523.859,80",29/04/2024
2304,1043,1,13,155773,"$343.908.657,40",22/03/2024
1511,1172,1,44,335949,"$877.139.589,40",07/02/2024
9233,855,2,37,290079,"$711.534.528,60",23/01/2024
582,75,1,348,500075,"$535.416.539,30",04/01/2024
1871,219,5,363,442962,"$364.033.051,90",17/03/2024
3561,1326,1,546,431244,"$613.302.485,00",11/01/2024
719,64,2,91,559184,"$853.796.771,50",15/04/2024
10064,410,6,390,462276,"$402.202.041,80",17/02/2024
2804,890,2,98,521737,"$405.163.941,40",16/04/2024
8159,469,1,424,528592,"$444.091.511,00",18/03/2024
8973,884,2,324,293502,"$222.232.533,60",25/02/2024
597,7,1,162,250848,"$446.710.776,00",18/03/2024
9062,554,1,528,183237,"$660.953.116,80",04/01/2024
6553,1357,1,209,421022,"$479.795.354,60",10/03/2024
6435,139,5,281,425376,"$300.103.014,20",19/04/2024
2238,1238,2,183,184372,"$766.588.408,90",12/04/2024
1112,29,3,169,477388,"$391.185.072,90",28/02/2024
1758,1439,1,534,330550,"$699.484.487,40",18/04/2024
6799,1600,2,515,214491,"$744.742.739,60",07/04/2024
4853,1419,2,122,448525,"$204.786.857,20",29/03/2024
7382,1537,2,17,507723,"$583.828.439,00",02/03/2024
6474,1067,1,527,262988,"$676.628.461,50",10/01/2024
1443,600,1,147,231457,"$271.648.990,90",30/01/2024
3993,1000,2,179,256748,"$340.106.593,00",12/02/2024
5483,1651,1,49,561380,"$349.001.628,30",11/04/2024
3621,1093,3,169,367832,"$950.792.208,60",26/04/2024
7159,1514,2,167,362020,"$965.258.187,30",22/04/2024
1030,54,2,163,268442,"$383.408.383,40",02/01/2024
2514,563,4,330,501770,"$443.631.122,00",05/04/2024
820,14,1,437,345260,"$218.427.148,10",11/01/2024
10323,860,3,519,359377,"$309.995.475,10",07/03/2024
3356,1592,5,279,505384,"$510.318.094,50",04/01/2024
5562,324,1,329,548703,"$775.364.793,40",09/04/2024
736,5,1,542,550463,"$801.094.219,50",26/04/2024
4027,967,1,530,379209,"$869.014.749,30",26/03/2024
885,76,2,91,527403,"$690.237.897,50",09/03/2024
3233,391,1,563,421654,"$893.943.359,90",19/02/2024
5614,816,2,10,558711,"$818.406.664,40",31/03/2024
4694,57,4,346,232336,"$209.178.388,90",13/04/2024
308,6,1,71,240098,"$437.387.631,50",22/02/2024
426,4,2,85,446913,"$771.867.510,90",13/04/2024
3895,353,4,317,261011,"$932.903.002,80",29/03/2024
9593,1190,1,339,486508,"$718.710.522,60",14/04/2024
7025,1251,1,249,454234,"$985.216.565,40",16/02/2024
6993,355,2,426,284058,"$962.417.208,80",06/04/2024
4964,1523,1,429,272563,"$411.319.336,40",25/03/2024
8827,34,2,314,397387,"$240.124.854,00",09/04/2024
3194,920,3,402,176335,"$755.311.308,10",10/03/2024
5264,297,5,186,280750,"$239.140.570,30",17/01/2024
9548,1658,2,283,194926,"$967.461.851,40",08/04/2024
7370,1089,2,507,322711,"$730.195.251,40",24/04/2024
8460,822,2,91,330261,"$294.893.230,90",21/03/2024
10174,448,2,263,439466,"$754.286.059,80",07/03/2024
516,22,2,444,283142,"$943.548.773,30",19/04/2024
4683,71,4,376,430561,"$646.455.293,40",25/04/2024
6735,459,1,196,460542,"$361.873.890,30",20/04/2024
2796,1672,2,146,471235,"$767.582.431,40",25/04/2024
7578,1545,2,167,296875,"$384.839.977,30",03/01/2024
8286,703,1,547,326333,"$541.133.490,80",15/02/2024
6647,306,2,401,413276,"$183.394.281,80",04/01/2024
3502,1684,5,186,267103,"$512.156.297,20",09/01/2024
160,58,1,512,253313,"$331.017.066,80",23/03/2024
98,65,2,163,377948,"$421.517.363,90",08/01/2024
1757,247,1,525,312468,"$814.738.802,30",11/04/2024
548,69,1,197,544265,"$702.410.787,00",29/02/2024
4083,134,5,369,157630,"$864.917.156,30",09/02/2024
3303,1093,3,169,177616,"$832.327.310,90",19/03/2024
7078,1334,1,504,408787,"$896.090.210,30",10/04/2024
7485,1082,2,255,397487,"$375.560.849,30",02/01/2024
1062,51,2,89,537839,"$553.534.694,30",21/03/2024
9905,986,2,353,344958,"$361.803.450,30",13/03/2024
8028,1059,2,119,375158,"$422.616.314,00",08/03/2024
9681,1735,2,12,158831,"$821.360.093,30",28/03/2024
9357,531,2,514,227288,"$207.398.268,60",05/02/2024
5680,1055,3,519,230235,"$612.841.191,70",01/03/2024
2719,174,1,442,343756,"$693.519.537,60",29/02/2024
3046,114,2,221,552028,"$351.576.337,80",15/02/2024
8847,1559,1,22,428731,"$736.295.293,30",07/01/2024
10188,1510,1,443,259951,"$401.811.203,90",16/04/2024
6146,4,2,85,455315,"$456.160.676,20",13/02/2024
931,19,2,181,560178,"$697.570.998,40",02/02/2024
10474,860,3,519,359377,"$309.995.475,10",07/03/2024
4218,465,4,382,333071,"$164.221.380,80",06/01/2024
7446,301,2,428,186986,"$384.340.602,20",04/01/2024
3937,67,1,489,415544,"$570.595.741,30",05/03/2024
7887,318,5,281,200285,"$515.171.385,20",07/01/2024
10185,230,1,124,458836,"$557.083.974,00",27/02/2024
8972,1151,2,464,259112,"$937.132.123,40",06/01/2024
2595,1664,2,121,335891,"$227.037.258,90",21/01/2024
5242,559,2,515,379109,"$689.024.903,20",12/03/2024
552,12,1,28,381591,"$341.158.381,80",16/01/2024
741,78,1,429,269707,"$643.989.380,20",01/03/2024
6417,561,1,455,340722,"$573.291.621,60",13/02/2024
9047,1132,1,243,334174,"$746.869.189,70",03/03/2024
8765,902,1,440,397134,"$210.159.900,00",04/02/2024
5869,82,1,498,195605,"$877.375.718,20",12/03/2024
2897,1704,1,137,365562,"$457.393.706,50",28/01/2024
4673,814,6,88,322696,"$802.828.355,90",08/02/2024
4677,184,1,415,532230,"$314.556.047,80",21/04/2024
4924,114,2,221,423357,"$922.636.781,30",08/01/2024
327,55,1,135,189238,"$929.596.386,90",02/01/2024
10330,860,3,519,359377,"$309.995.475,10",07/03/2024
5295,1499,1,63,555658,"$682.338.797,90",30/01/2024
9911,1353,1,38,437214,"$657.342.948,40",05/03/2024
8509,1732,1,115,318096,"$174.370.975,50",12/01/2024
5223,370,1,254,547657,"$471.643.804,40",
1283,71,4,376,336962,"$649.679.631,90",23/04/2024
10466,860,3,519,359377,"$309.995.475,10",07/03/2024
6222,56,2,414,162062,"$524.692.202,50",18/01/2024
8538,921,6,211,365118,"$329.377.737,50",13/03/2024
5879,692,2,146,464386,"$725.049.283,40",11/01/2024
4205,1377,1,201,326934,"$302.231.652,00",31/01/2024
7934,707,3,519,420159,"$972.023.298,10",28/04/2024
8463,967,1,530,431865,"$669.256.300,10",04/02/2024
6482,70,2,467,251525,"$401.278.213,80",11/03/2024
2696,1200,1,207,482481,"$210.768.590,40",27/04/2024
4035,837,1,408,527955,"$195.600.147,60",22/03/2024
8719,1053,4,382,190200,"$845.964.975,40",06/03/2024
4012,1648,1,473,442232,"$542.477.944,60",21/03/2024
4895,893,2,495,485660,"$535.383.879,40",22/03/2024
1155,72,1,509,327363,"$589.057.870,60",13/01/2024
8895,1518,1,308,165623,"$160.299.748,00",23/03/2024
10561,860,3,519,359377,"$309.995.475,10",07/03/2024
9781,739,1,153,171046,"$697.380.207,30",23/02/2024
3260,2,2,283,470570,"$690.817.898,70",09/04/2024
9686,365,2,295,441700,"$900.008.811,30",12/01/2024
6160,528,1,9,387967,"$323.531.550,50",17/02/2024
10567,860,3,519,359377,"$309.995.475,10",07/03/2024
5605,1282,1,472,261446,"$520.039.220,30",14/04/2024
3882,997,5,363,487021,"$500.090.236,10",25/03/2024
1071,29,3,169,441812,"$509.140.256,90",11/01/2024
6148,300,1,261,460259,"$822.860.646,90",
2219,901,1,2,445790,"$752.783.679,20",26/01/2024
984,6,1,71,523538,"$210.671.665,00",08/02/2024
7409,132,1,537,451146,"$583.798.894,60",20/04/2024
529,82,1,498,311396,"$297.112.764,40",02/04/2024
3507,693,1,232,562571,"$233.076.655,60",27/01/2024
10218,529,4,222,250105,"$486.152.949,60",01/03/2024
6740,1270,1,224,526109,"$442.856.921,60",29/04/2024
9955,959,1,537,340923,"$468.830.231,40",07/04/2024
982,65,2,163,290056,"$947.817.247,20",07/02/2024
3045,977,1,520,467418,"$690.001.899,50",07/04/2024
1735,618,1,39,560156,"$383.742.082,60",20/03/2024
3539,1295,1,238,428293,"$458.820.347,70",10/03/2024
8759,721,5,307,282551,"$423.112.827,30",09/01/2024
10546,860,3,519,359377,"$309.995.475,10",07/03/2024
2928,868,1,200,318450,"$217.163.042,90",12/03/2024
8254,502,2,342,568163,"$523.318.300,80",06/01/2024
4641,554,1,528,475701,"$351.483.153,90",09/01/2024
9246,1611,2,460,410940,"$163.259.668,40",16/04/2024
8340,1366,5,351,274505,"$234.332.449,00",16/02/2024
5348,68,1,456,223210,"$669.118.913,60",18/04/2024
8244,182,6,96,491650,"$751.204.639,80",
8182,368,1,520,566620,"$235.652.113,50",13/01/2024
3785,1666,3,519,447024,"$834.119.189,90",27/01/2024
2832,1339,1,394,217182,"$709.230.774,30",14/01/2024
1078,81,1,454,559340,"$671.389.658,00",18/02/2024
6977,1300,6,88,543160,"$294.082.315,00",16/01/2024
10342,860,3,519,359377,"$309.995.475,10",07/03/2024
9153,721,5,307,262518,"$243.895.345,10",07/04/2024
6352,657,1,311,268317,"$503.145.632,90",20/02/2024
6869,547,1,393,540145,"$629.701.824,20",11/04/2024
6582,983,1,40,536759,"$492.111.640,40",15/04/2024
2752,108,6,96,399159,"$269.838.730,40",07/04/2024
28,89,1,521,534984,"$371.233.769,20",24/01/2024
9467,1280,1,378,454480,"$482.276.260,00",17/04/2024
2977,1538,5,313,342190,"$403.128.109,80",30/03/2024
919,58,1,512,285178,"$970.679.374,40",04/01/2024
1780,1654,1,226,470170,"$555.185.338,60",10/03/2024
2273,995,1,107,261346,"$666.037.617,90",06/02/2024
4809,87,1,45,498958,"$879.564.248,80",21/01/2024
947,84,2,189,256411,"$713.133.303,50",15/02/2024
10361,860,3,519,359377,"$309.995.475,10",07/03/2024
5468,1566,2,85,352515,"$840.604.002,30",27/03/2024
7321,96,1,5,348536,"$328.703.433,00",10/01/2024
4099,105,2,353,175466,"$692.107.157,20",13/02/2024
5057,1123,1,111,206164,"$473.663.349,40",17/01/2024
1656,984,2,288,500537,"$751.526.814,40",22/03/2024
9124,1358,1,563,361095,"$472.911.731,80",22/02/2024
3225,302,1,32,554513,"$611.188.103,30",30/03/2024
